logline,_id,is_anomaly,timestamp,group_id
"Loading offline registry hive: SECURITY, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SECURITY'.",978,False,2025-05-19T07:20:41.935554,978
"Loading offline registry hive: SAM, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SAM'.",979,False,2025-05-19T07:20:41.935554,979
"Loading offline registry hive: COMPONENTS, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\COMPONENTS'.",980,False,2025-05-19T07:20:41.935554,980
"Loading offline registry hive: DEFAULT, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\DEFAULT'.",981,False,2025-05-19T07:20:41.935554,981
"Loading offline registry hive: ntuser.dat, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Users\default\ntuser.dat'.",982,False,2025-05-19T07:20:41.935554,982
"Loading offline registry hive: schema.dat, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\system32\smi\store\Machine\schema.dat'.",983,False,2025-05-19T07:20:41.935554,983
Offline image is: read-only,984,False,2025-05-19T07:20:41.935554,984
"Disabling manifest caching, because the image is not writeable.",985,False,2025-05-19T07:20:41.935554,985
00000008@2016/9/28:16:00:46.635 PopulateComponentFamiliesKey - Begin,986,False,2025-05-19T07:20:41.935554,986
00000009@2016/9/28:16:01:03.072 PopulateComponentFamiliesKey - End,987,False,2025-05-19T07:20:41.935554,987
0000000a CSI Store 17159600 (0x000000000105d5b0) initialized,988,False,2025-05-19T07:20:41.935554,988
Session: 11152_142416105 initialized by client SPP.,989,True,2025-05-19T07:20:41.935554,989
Warning: Unrecognized packageExtended attribute.,990,False,2025-05-19T07:20:41.935554,990
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],991,False,2025-05-19T07:20:41.935554,991
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],992,True,2025-05-19T07:20:41.935554,992
Warning: Unrecognized packageExtended attribute.,993,False,2025-05-19T07:20:41.935554,993
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],994,False,2025-05-19T07:20:41.935554,994
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],995,True,2025-05-19T07:20:41.935554,995
Warning: Unrecognized packageExtended attribute.,996,False,2025-05-19T07:20:41.935554,996
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],997,False,2025-05-19T07:20:41.935554,997
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],998,True,2025-05-19T07:20:41.935554,998
Warning: Unrecognized packageExtended attribute.,999,False,2025-05-19T07:20:41.935554,999
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1000,False,2025-05-19T07:20:41.935554,1000
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1001,True,2025-05-19T07:20:41.935554,1001
Warning: Unrecognized packageExtended attribute.,1002,False,2025-05-19T07:20:41.935554,1002
Warning: Unrecognized packageExtended attribute.,1003,False,2025-05-19T07:20:41.935554,1003
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1004,False,2025-05-19T07:20:41.935554,1004
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1005,True,2025-05-19T07:20:41.935554,1005
Warning: Unrecognized packageExtended attribute.,1006,False,2025-05-19T07:20:41.935554,1006
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1007,False,2025-05-19T07:20:41.935554,1007
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1008,True,2025-05-19T07:20:41.935554,1008
Warning: Unrecognized packageExtended attribute.,1009,False,2025-05-19T07:20:41.935554,1009
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1010,False,2025-05-19T07:20:41.935554,1010
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1011,True,2025-05-19T07:20:41.935554,1011
Warning: Unrecognized packageExtended attribute.,1012,False,2025-05-19T07:20:41.935554,1012
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1013,False,2025-05-19T07:20:41.935554,1013
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1014,True,2025-05-19T07:20:41.935554,1014
Warning: Unrecognized packageExtended attribute.,1015,False,2025-05-19T07:20:41.935554,1015
Warning: Unrecognized packageExtended attribute.,1016,False,2025-05-19T07:20:41.935554,1016
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1017,False,2025-05-19T07:20:41.935554,1017
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1018,True,2025-05-19T07:20:41.935554,1018
Warning: Unrecognized packageExtended attribute.,1019,False,2025-05-19T07:20:41.935554,1019
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1020,False,2025-05-19T07:20:41.935554,1020
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1021,True,2025-05-19T07:20:41.935554,1021
Warning: Unrecognized packageExtended attribute.,1022,False,2025-05-19T07:20:41.935554,1022
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1023,False,2025-05-19T07:20:41.935554,1023
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1024,True,2025-05-19T07:20:41.935554,1024
Warning: Unrecognized packageExtended attribute.,1025,False,2025-05-19T07:20:41.935554,1025
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1026,False,2025-05-19T07:20:41.935554,1026
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1027,True,2025-05-19T07:20:41.935554,1027
Warning: Unrecognized packageExtended attribute.,1028,False,2025-05-19T07:20:41.935554,1028
Warning: Unrecognized packageExtended attribute.,1029,False,2025-05-19T07:20:41.935554,1029
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1030,False,2025-05-19T07:20:41.935554,1030
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1031,True,2025-05-19T07:20:41.935554,1031
Warning: Unrecognized packageExtended attribute.,1032,False,2025-05-19T07:20:41.935554,1032
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1033,False,2025-05-19T07:20:41.935554,1033
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1034,True,2025-05-19T07:20:41.935554,1034
Warning: Unrecognized packageExtended attribute.,1035,False,2025-05-19T07:20:41.935554,1035
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1036,False,2025-05-19T07:20:41.935554,1036
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1037,True,2025-05-19T07:20:41.935554,1037
Warning: Unrecognized packageExtended attribute.,1038,False,2025-05-19T07:20:41.935554,1038
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1039,False,2025-05-19T07:20:41.935554,1039
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1040,True,2025-05-19T07:20:41.935554,1040
Warning: Unrecognized packageExtended attribute.,1041,False,2025-05-19T07:20:41.935554,1041
Warning: Unrecognized packageExtended attribute.,1042,False,2025-05-19T07:20:41.935554,1042
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1043,False,2025-05-19T07:20:41.935554,1043
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1044,True,2025-05-19T07:20:41.935554,1044
Warning: Unrecognized packageExtended attribute.,1045,False,2025-05-19T07:20:41.935554,1045
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1046,False,2025-05-19T07:20:41.935554,1046
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1047,True,2025-05-19T07:20:41.935554,1047
Warning: Unrecognized packageExtended attribute.,1048,False,2025-05-19T07:20:41.935554,1048
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1049,False,2025-05-19T07:20:41.935554,1049
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1050,True,2025-05-19T07:20:41.935554,1050
Warning: Unrecognized packageExtended attribute.,1051,False,2025-05-19T07:20:41.935554,1051
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1052,False,2025-05-19T07:20:41.935554,1052
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1053,True,2025-05-19T07:20:41.935554,1053
Warning: Unrecognized packageExtended attribute.,1054,False,2025-05-19T07:20:41.935554,1054
Warning: Unrecognized packageExtended attribute.,1055,False,2025-05-19T07:20:41.935554,1055
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1056,False,2025-05-19T07:20:41.935554,1056
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1057,True,2025-05-19T07:20:41.935554,1057
Warning: Unrecognized packageExtended attribute.,1058,False,2025-05-19T07:20:41.935554,1058
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1059,False,2025-05-19T07:20:41.935554,1059
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1060,True,2025-05-19T07:20:41.935554,1060
Warning: Unrecognized packageExtended attribute.,1061,False,2025-05-19T07:20:41.935554,1061
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1062,False,2025-05-19T07:20:41.935554,1062
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1063,True,2025-05-19T07:20:41.935554,1063
Warning: Unrecognized packageExtended attribute.,1064,False,2025-05-19T07:20:41.935554,1064
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1065,False,2025-05-19T07:20:41.935554,1065
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1066,True,2025-05-19T07:20:41.935554,1066
Warning: Unrecognized packageExtended attribute.,1067,False,2025-05-19T07:20:41.935554,1067
Warning: Unrecognized packageExtended attribute.,1068,False,2025-05-19T07:20:41.935554,1068
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1069,False,2025-05-19T07:20:41.935554,1069
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1070,True,2025-05-19T07:20:41.935554,1070
Warning: Unrecognized packageExtended attribute.,1071,False,2025-05-19T07:20:41.935554,1071
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1072,False,2025-05-19T07:20:41.935554,1072
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1073,True,2025-05-19T07:20:41.935554,1073
Warning: Unrecognized packageExtended attribute.,1074,False,2025-05-19T07:20:41.935554,1074
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1075,False,2025-05-19T07:20:41.935554,1075
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1076,True,2025-05-19T07:20:41.935554,1076
Warning: Unrecognized packageExtended attribute.,1077,False,2025-05-19T07:20:41.935554,1077
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1078,False,2025-05-19T07:20:41.935554,1078
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1079,True,2025-05-19T07:20:41.935554,1079
Warning: Unrecognized packageExtended attribute.,1080,False,2025-05-19T07:20:41.935554,1080
Warning: Unrecognized packageExtended attribute.,1081,False,2025-05-19T07:20:41.935554,1081
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1082,False,2025-05-19T07:20:41.935554,1082
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1083,True,2025-05-19T07:20:41.935554,1083
Warning: Unrecognized packageExtended attribute.,1084,False,2025-05-19T07:20:41.935554,1084
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1085,False,2025-05-19T07:20:41.935554,1085
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1086,True,2025-05-19T07:20:41.935554,1086
Warning: Unrecognized packageExtended attribute.,1087,False,2025-05-19T07:20:41.935554,1087
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1088,False,2025-05-19T07:20:41.935554,1088
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1089,True,2025-05-19T07:20:41.935554,1089
Warning: Unrecognized packageExtended attribute.,1090,False,2025-05-19T07:20:41.935554,1090
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1091,False,2025-05-19T07:20:41.935554,1091
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1092,True,2025-05-19T07:20:41.935554,1092
Warning: Unrecognized packageExtended attribute.,1093,False,2025-05-19T07:20:41.935554,1093
Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE,1094,False,2025-05-19T07:20:41.935554,1094
Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM,1095,False,2025-05-19T07:20:41.935554,1095
Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY,1096,False,2025-05-19T07:20:41.935554,1096
Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM,1097,False,2025-05-19T07:20:41.935554,1097
Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS,1098,False,2025-05-19T07:20:41.935554,1098
Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT,1099,False,2025-05-19T07:20:41.935554,1099
Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat,1100,False,2025-05-19T07:20:41.935554,1100
Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat,1101,False,2025-05-19T07:20:41.935554,1101
Failed to create backup log cab. [HRESULT = 0x80070001 - ERROR_INVALID_FUNCTION],1102,False,2025-05-19T07:20:41.935554,1102
0000000b CSI Store 3065408 (0x00000000002ec640) initialized,1103,False,2025-05-19T07:20:41.935554,1103
Session: 30546354_2823393669 initialized by client WindowsUpdateAgent.,1104,True,2025-05-19T07:20:41.935554,1104
Session: 30546354_2824723745 initialized by client WindowsUpdateAgent.,1105,True,2025-05-19T07:20:41.935554,1105
Warning: Unrecognized packageExtended attribute.,1106,False,2025-05-19T07:20:41.935554,1106
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1107,False,2025-05-19T07:20:41.935554,1107
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1108,True,2025-05-19T07:20:41.935554,1108
Warning: Unrecognized packageExtended attribute.,1109,False,2025-05-19T07:20:41.935554,1109
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1110,False,2025-05-19T07:20:41.935554,1110
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1111,True,2025-05-19T07:20:41.935554,1111
Warning: Unrecognized packageExtended attribute.,1112,False,2025-05-19T07:20:41.935554,1112
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1113,False,2025-05-19T07:20:41.935554,1113
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1114,True,2025-05-19T07:20:41.935554,1114
Warning: Unrecognized packageExtended attribute.,1115,False,2025-05-19T07:20:41.935554,1115
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1116,False,2025-05-19T07:20:41.935554,1116
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1117,True,2025-05-19T07:20:41.935554,1117
Warning: Unrecognized packageExtended attribute.,1118,False,2025-05-19T07:20:41.935554,1118
Warning: Unrecognized packageExtended attribute.,1119,False,2025-05-19T07:20:41.935554,1119
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1120,False,2025-05-19T07:20:41.935554,1120
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1121,True,2025-05-19T07:20:41.935554,1121
Warning: Unrecognized packageExtended attribute.,1122,False,2025-05-19T07:20:41.935554,1122
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1123,False,2025-05-19T07:20:41.935554,1123
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1124,True,2025-05-19T07:20:41.935554,1124
Warning: Unrecognized packageExtended attribute.,1125,False,2025-05-19T07:20:41.935554,1125
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1126,False,2025-05-19T07:20:41.935554,1126
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1127,True,2025-05-19T07:20:41.935554,1127
Warning: Unrecognized packageExtended attribute.,1128,False,2025-05-19T07:20:41.935554,1128
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1129,False,2025-05-19T07:20:41.935554,1129
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1130,True,2025-05-19T07:20:41.935554,1130
Warning: Unrecognized packageExtended attribute.,1131,False,2025-05-19T07:20:41.935554,1131
Warning: Unrecognized packageExtended attribute.,1132,False,2025-05-19T07:20:41.935554,1132
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1133,False,2025-05-19T07:20:41.935554,1133
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1134,True,2025-05-19T07:20:41.935554,1134
Warning: Unrecognized packageExtended attribute.,1135,False,2025-05-19T07:20:41.935554,1135
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1136,False,2025-05-19T07:20:41.935554,1136
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1137,True,2025-05-19T07:20:41.935554,1137
Warning: Unrecognized packageExtended attribute.,1138,False,2025-05-19T07:20:41.935554,1138
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1139,False,2025-05-19T07:20:41.935554,1139
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1140,True,2025-05-19T07:20:41.935554,1140
Warning: Unrecognized packageExtended attribute.,1141,False,2025-05-19T07:20:41.935554,1141
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1142,False,2025-05-19T07:20:41.935554,1142
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1143,True,2025-05-19T07:20:41.935554,1143
Warning: Unrecognized packageExtended attribute.,1144,False,2025-05-19T07:20:41.935554,1144
Warning: Unrecognized packageExtended attribute.,1145,False,2025-05-19T07:20:41.935554,1145
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1146,False,2025-05-19T07:20:41.935554,1146
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1147,True,2025-05-19T07:20:41.935554,1147
Warning: Unrecognized packageExtended attribute.,1148,False,2025-05-19T07:20:41.935554,1148
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1149,False,2025-05-19T07:20:41.935554,1149
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1150,True,2025-05-19T07:20:41.935554,1150
Warning: Unrecognized packageExtended attribute.,1151,False,2025-05-19T07:20:41.935554,1151
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1152,False,2025-05-19T07:20:41.935554,1152
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1153,True,2025-05-19T07:20:41.935554,1153
Warning: Unrecognized packageExtended attribute.,1154,False,2025-05-19T07:20:41.935554,1154
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1155,False,2025-05-19T07:20:41.935554,1155
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1156,True,2025-05-19T07:20:41.935554,1156
Warning: Unrecognized packageExtended attribute.,1157,False,2025-05-19T07:20:41.935554,1157
Warning: Unrecognized packageExtended attribute.,1158,False,2025-05-19T07:20:41.935554,1158
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1159,False,2025-05-19T07:20:41.935554,1159
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1160,True,2025-05-19T07:20:41.935554,1160
Warning: Unrecognized packageExtended attribute.,1161,False,2025-05-19T07:20:41.935554,1161
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1162,False,2025-05-19T07:20:41.935554,1162
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1163,True,2025-05-19T07:20:41.935554,1163
Warning: Unrecognized packageExtended attribute.,1164,False,2025-05-19T07:20:41.935554,1164
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1165,False,2025-05-19T07:20:41.935554,1165
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1166,True,2025-05-19T07:20:41.935554,1166
Warning: Unrecognized packageExtended attribute.,1167,False,2025-05-19T07:20:41.935554,1167
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1168,False,2025-05-19T07:20:41.935554,1168
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1169,True,2025-05-19T07:20:41.935554,1169
Warning: Unrecognized packageExtended attribute.,1170,False,2025-05-19T07:20:41.935554,1170
Warning: Unrecognized packageExtended attribute.,1171,False,2025-05-19T07:20:41.935554,1171
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1172,False,2025-05-19T07:20:41.935554,1172
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1173,True,2025-05-19T07:20:41.935554,1173
Warning: Unrecognized packageExtended attribute.,1174,False,2025-05-19T07:20:41.935554,1174
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1175,False,2025-05-19T07:20:41.935554,1175
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1176,True,2025-05-19T07:20:41.935554,1176
Warning: Unrecognized packageExtended attribute.,1177,False,2025-05-19T07:20:41.935554,1177
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1178,False,2025-05-19T07:20:41.935554,1178
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1179,True,2025-05-19T07:20:41.935554,1179
Warning: Unrecognized packageExtended attribute.,1180,False,2025-05-19T07:20:41.935554,1180
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1181,False,2025-05-19T07:20:41.935554,1181
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1182,True,2025-05-19T07:20:41.935554,1182
Warning: Unrecognized packageExtended attribute.,1183,False,2025-05-19T07:20:41.935554,1183
Warning: Unrecognized packageExtended attribute.,1184,False,2025-05-19T07:20:41.935554,1184
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1185,False,2025-05-19T07:20:41.935554,1185
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1186,True,2025-05-19T07:20:41.935554,1186
Warning: Unrecognized packageExtended attribute.,1187,False,2025-05-19T07:20:41.935554,1187
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1188,False,2025-05-19T07:20:41.935554,1188
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1189,True,2025-05-19T07:20:41.935554,1189
Warning: Unrecognized packageExtended attribute.,1190,False,2025-05-19T07:20:41.935554,1190
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1191,False,2025-05-19T07:20:41.935554,1191
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1192,True,2025-05-19T07:20:41.935554,1192
Warning: Unrecognized packageExtended attribute.,1193,False,2025-05-19T07:20:41.935554,1193
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1194,False,2025-05-19T07:20:41.935554,1194
