logline,_id,is_anomaly,timestamp,group_id
"0000000e Created NT transaction (seq 2) result 0x00000000, handle @0xb8",944,False,2025-05-18T20:24:04.212203,944
0000000f@2016/9/27:20:40:54.786 CSI perf trace:,945,False,2025-05-18T20:24:04.212203,945
"Scavenge: Completed, disposition: 0X1",946,False,2025-05-18T20:24:04.212203,946
00000010@2016/9/27:20:40:54.787 CSI Transaction @0x47e9e0 destroyed,947,False,2025-05-18T20:24:04.212203,947
Reboot mark refs: 0,948,False,2025-05-18T20:24:04.212203,948
Idle processing thread terminated normally,949,False,2025-05-18T20:24:04.212203,949
Ending the TrustedInstaller main loop.,950,False,2025-05-18T20:24:04.212203,950
Starting TrustedInstaller finalization.,951,False,2025-05-18T20:24:04.212203,951
Ending TrustedInstaller finalization.,952,False,2025-05-18T20:24:04.212203,952
Starting TrustedInstaller initialization.,953,False,2025-05-18T20:24:04.212203,953
Loaded Servicing Stack v6.1.7601.23505 with Core: C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.23505_none_681aa442f6fed7f0\cbscore.dll,954,False,2025-05-18T20:24:04.212203,954
00000001@2016/9/28:16:00:46.160 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed875eb5d @0x7fee5c39b6d @0x7fee5c0358f @0xffeee97c @0xffeed799 @0xffeedb2f),955,False,2025-05-18T20:24:04.212203,955
00000002@2016/9/28:16:00:46.200 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed875eb5d @0x7fee5c86ade @0x7fee5c52984 @0x7fee5c03665 @0xffeee97c @0xffeed799),956,False,2025-05-18T20:24:04.212203,956
00000003@2016/9/28:16:00:46.213 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed875eb5d @0x7fef9d98728 @0x7fef9d98856 @0xffeee474 @0xffeed7de @0xffeedb2f),957,False,2025-05-18T20:24:04.212203,957
Ending TrustedInstaller initialization.,958,False,2025-05-18T20:24:04.212203,958
Starting the TrustedInstaller main loop.,959,False,2025-05-18T20:24:04.212203,959
TrustedInstaller service starts successfully.,960,False,2025-05-18T20:24:04.212203,960
SQM: Initializing online with Windows opt-in: False,961,False,2025-05-18T20:24:04.212203,961
SQM: Cleaning up report files older than 10 days.,962,False,2025-05-18T20:24:04.212203,962
SQM: Requesting upload of all unsent reports.,963,False,2025-05-18T20:24:04.212203,963
"SQM: Failed to start upload with file pattern: C:\Windows\servicing\sqm\*_std.sqm, flags: 0x2 [HRESULT = 0x80004005 - E_FAIL]",964,False,2025-05-18T20:24:04.212203,964
SQM: Failed to start standard sample upload. [HRESULT = 0x80004005 - E_FAIL],965,False,2025-05-18T20:24:04.212203,965
"SQM: Queued 0 file(s) for upload with pattern: C:\Windows\servicing\sqm\*_all.sqm, flags: 0x6",966,False,2025-05-18T20:24:04.212203,966
SQM: Warning: Failed to upload all unsent reports. [HRESULT = 0x80004005 - E_FAIL],967,False,2025-05-18T20:24:04.212203,967
"No startup processing required, TrustedInstaller service was not set as autostart, or else a reboot is still pending.",968,False,2025-05-18T20:24:04.212203,968
NonStart: Checking to ensure startup processing was not required.,969,False,2025-05-18T20:24:04.212203,969
"00000004 IAdvancedInstallerAwareStore_ResolvePendingTransactions (call 1) (flags = 00000004, progress = NULL, phase = 0, pdwDisposition = @0x116fa70",970,False,2025-05-18T20:24:04.212203,970
"00000005 Creating NT transaction (seq 1), objectname [6]""(null)""",971,False,2025-05-18T20:24:04.212203,971
"00000006 Created NT transaction (seq 1) result 0x00000000, handle @0x218",972,False,2025-05-18T20:24:04.212203,972
00000007@2016/9/28:16:00:46.260 CSI perf trace:,973,False,2025-05-18T20:24:04.212203,973
"NonStart: Success, startup processing not required as expected.",974,False,2025-05-18T20:24:04.212203,974
Startup processing thread terminated normally,975,False,2025-05-18T20:24:04.212203,975
"Loading offline registry hive: SOFTWARE, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SOFTWARE'.",976,False,2025-05-18T20:24:04.212203,976
"Loading offline registry hive: SYSTEM, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SYSTEM'.",977,False,2025-05-18T20:24:04.212203,977
"Loading offline registry hive: SECURITY, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SECURITY'.",978,False,2025-05-18T20:24:04.212203,978
"Loading offline registry hive: SAM, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SAM'.",979,False,2025-05-18T20:24:04.212203,979
"Loading offline registry hive: COMPONENTS, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\COMPONENTS'.",980,False,2025-05-18T20:24:04.212203,980
"Loading offline registry hive: DEFAULT, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\DEFAULT'.",981,False,2025-05-18T20:24:04.212203,981
"Loading offline registry hive: ntuser.dat, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Users\default\ntuser.dat'.",982,False,2025-05-18T20:24:04.212203,982
"Loading offline registry hive: schema.dat, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\system32\smi\store\Machine\schema.dat'.",983,False,2025-05-18T20:24:04.212203,983
Offline image is: read-only,984,False,2025-05-18T20:24:04.212203,984
"Disabling manifest caching, because the image is not writeable.",985,False,2025-05-18T20:24:04.212203,985
00000008@2016/9/28:16:00:46.635 PopulateComponentFamiliesKey - Begin,986,False,2025-05-18T20:24:04.212203,986
00000009@2016/9/28:16:01:03.072 PopulateComponentFamiliesKey - End,987,False,2025-05-18T20:24:04.212203,987
0000000a CSI Store 17159600 (0x000000000105d5b0) initialized,988,False,2025-05-18T20:24:04.212203,988
Session: 11152_142416105 initialized by client SPP.,989,True,2025-05-18T20:24:04.212203,989
Warning: Unrecognized packageExtended attribute.,990,False,2025-05-18T20:24:04.212203,990
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],991,False,2025-05-18T20:24:04.212203,991
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],992,True,2025-05-18T20:24:04.212203,992
Warning: Unrecognized packageExtended attribute.,993,False,2025-05-18T20:24:04.212203,993
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],994,False,2025-05-18T20:24:04.212203,994
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],995,True,2025-05-18T20:24:04.212203,995
Warning: Unrecognized packageExtended attribute.,996,False,2025-05-18T20:24:04.212203,996
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],997,False,2025-05-18T20:24:04.212203,997
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],998,True,2025-05-18T20:24:04.212203,998
Warning: Unrecognized packageExtended attribute.,999,False,2025-05-18T20:24:04.212203,999
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1000,False,2025-05-18T20:24:04.212203,1000
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1001,True,2025-05-18T20:24:04.212203,1001
Warning: Unrecognized packageExtended attribute.,1002,False,2025-05-18T20:24:04.212203,1002
Warning: Unrecognized packageExtended attribute.,1003,False,2025-05-18T20:24:04.212203,1003
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1004,False,2025-05-18T20:24:04.212203,1004
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1005,True,2025-05-18T20:24:04.212203,1005
Warning: Unrecognized packageExtended attribute.,1006,False,2025-05-18T20:24:04.212203,1006
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1007,False,2025-05-18T20:24:04.212203,1007
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1008,True,2025-05-18T20:24:04.212203,1008
Warning: Unrecognized packageExtended attribute.,1009,False,2025-05-18T20:24:04.212203,1009
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1010,False,2025-05-18T20:24:04.212203,1010
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1011,True,2025-05-18T20:24:04.212203,1011
Warning: Unrecognized packageExtended attribute.,1012,False,2025-05-18T20:24:04.212203,1012
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1013,False,2025-05-18T20:24:04.212203,1013
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1014,True,2025-05-18T20:24:04.212203,1014
Warning: Unrecognized packageExtended attribute.,1015,False,2025-05-18T20:24:04.212203,1015
Warning: Unrecognized packageExtended attribute.,1016,False,2025-05-18T20:24:04.212203,1016
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1017,False,2025-05-18T20:24:04.212203,1017
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1018,True,2025-05-18T20:24:04.212203,1018
Warning: Unrecognized packageExtended attribute.,1019,False,2025-05-18T20:24:04.212203,1019
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1020,False,2025-05-18T20:24:04.212203,1020
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1021,True,2025-05-18T20:24:04.212203,1021
Warning: Unrecognized packageExtended attribute.,1022,False,2025-05-18T20:24:04.212203,1022
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1023,False,2025-05-18T20:24:04.212203,1023
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1024,True,2025-05-18T20:24:04.212203,1024
Warning: Unrecognized packageExtended attribute.,1025,False,2025-05-18T20:24:04.212203,1025
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1026,False,2025-05-18T20:24:04.212203,1026
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1027,True,2025-05-18T20:24:04.212203,1027
Warning: Unrecognized packageExtended attribute.,1028,False,2025-05-18T20:24:04.212203,1028
Warning: Unrecognized packageExtended attribute.,1029,False,2025-05-18T20:24:04.212203,1029
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1030,False,2025-05-18T20:24:04.212203,1030
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1031,True,2025-05-18T20:24:04.212203,1031
Warning: Unrecognized packageExtended attribute.,1032,False,2025-05-18T20:24:04.212203,1032
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1033,False,2025-05-18T20:24:04.212203,1033
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1034,True,2025-05-18T20:24:04.212203,1034
Warning: Unrecognized packageExtended attribute.,1035,False,2025-05-18T20:24:04.212203,1035
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1036,False,2025-05-18T20:24:04.212203,1036
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1037,True,2025-05-18T20:24:04.212203,1037
Warning: Unrecognized packageExtended attribute.,1038,False,2025-05-18T20:24:04.212203,1038
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1039,False,2025-05-18T20:24:04.212203,1039
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1040,True,2025-05-18T20:24:04.212203,1040
Warning: Unrecognized packageExtended attribute.,1041,False,2025-05-18T20:24:04.212203,1041
Warning: Unrecognized packageExtended attribute.,1042,False,2025-05-18T20:24:04.212203,1042
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1043,False,2025-05-18T20:24:04.212203,1043
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1044,True,2025-05-18T20:24:04.212203,1044
Warning: Unrecognized packageExtended attribute.,1045,False,2025-05-18T20:24:04.212203,1045
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1046,False,2025-05-18T20:24:04.212203,1046
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1047,True,2025-05-18T20:24:04.212203,1047
Warning: Unrecognized packageExtended attribute.,1048,False,2025-05-18T20:24:04.212203,1048
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1049,False,2025-05-18T20:24:04.212203,1049
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1050,True,2025-05-18T20:24:04.212203,1050
Warning: Unrecognized packageExtended attribute.,1051,False,2025-05-18T20:24:04.212203,1051
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1052,False,2025-05-18T20:24:04.212203,1052
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1053,True,2025-05-18T20:24:04.212203,1053
Warning: Unrecognized packageExtended attribute.,1054,False,2025-05-18T20:24:04.212203,1054
Warning: Unrecognized packageExtended attribute.,1055,False,2025-05-18T20:24:04.212203,1055
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1056,False,2025-05-18T20:24:04.212203,1056
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1057,True,2025-05-18T20:24:04.212203,1057
Warning: Unrecognized packageExtended attribute.,1058,False,2025-05-18T20:24:04.212203,1058
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1059,False,2025-05-18T20:24:04.212203,1059
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1060,True,2025-05-18T20:24:04.212203,1060
Warning: Unrecognized packageExtended attribute.,1061,False,2025-05-18T20:24:04.212203,1061
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1062,False,2025-05-18T20:24:04.212203,1062
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1063,True,2025-05-18T20:24:04.212203,1063
Warning: Unrecognized packageExtended attribute.,1064,False,2025-05-18T20:24:04.212203,1064
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1065,False,2025-05-18T20:24:04.212203,1065
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1066,True,2025-05-18T20:24:04.212203,1066
Warning: Unrecognized packageExtended attribute.,1067,False,2025-05-18T20:24:04.212203,1067
Warning: Unrecognized packageExtended attribute.,1068,False,2025-05-18T20:24:04.212203,1068
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1069,False,2025-05-18T20:24:04.212203,1069
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1070,True,2025-05-18T20:24:04.212203,1070
Warning: Unrecognized packageExtended attribute.,1071,False,2025-05-18T20:24:04.212203,1071
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1072,False,2025-05-18T20:24:04.212203,1072
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1073,True,2025-05-18T20:24:04.212203,1073
Warning: Unrecognized packageExtended attribute.,1074,False,2025-05-18T20:24:04.212203,1074
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1075,False,2025-05-18T20:24:04.212203,1075
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1076,True,2025-05-18T20:24:04.212203,1076
Warning: Unrecognized packageExtended attribute.,1077,False,2025-05-18T20:24:04.212203,1077
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1078,False,2025-05-18T20:24:04.212203,1078
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1079,True,2025-05-18T20:24:04.212203,1079
Warning: Unrecognized packageExtended attribute.,1080,False,2025-05-18T20:24:04.212203,1080
Warning: Unrecognized packageExtended attribute.,1081,False,2025-05-18T20:24:04.212203,1081
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1082,False,2025-05-18T20:24:04.212203,1082
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1083,True,2025-05-18T20:24:04.212203,1083
Warning: Unrecognized packageExtended attribute.,1084,False,2025-05-18T20:24:04.212203,1084
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1085,False,2025-05-18T20:24:04.212203,1085
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1086,True,2025-05-18T20:24:04.212203,1086
Warning: Unrecognized packageExtended attribute.,1087,False,2025-05-18T20:24:04.212203,1087
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1088,False,2025-05-18T20:24:04.212203,1088
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1089,True,2025-05-18T20:24:04.212203,1089
Warning: Unrecognized packageExtended attribute.,1090,False,2025-05-18T20:24:04.212203,1090
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1091,False,2025-05-18T20:24:04.212203,1091
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1092,True,2025-05-18T20:24:04.212203,1092
Warning: Unrecognized packageExtended attribute.,1093,False,2025-05-18T20:24:04.212203,1093
Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE,1094,False,2025-05-18T20:24:04.212203,1094
Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM,1095,False,2025-05-18T20:24:04.212203,1095
Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY,1096,False,2025-05-18T20:24:04.212203,1096
Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM,1097,False,2025-05-18T20:24:04.212203,1097
Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS,1098,False,2025-05-18T20:24:04.212203,1098
Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT,1099,False,2025-05-18T20:24:04.212203,1099
Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat,1100,False,2025-05-18T20:24:04.212203,1100
Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat,1101,False,2025-05-18T20:24:04.212203,1101
Failed to create backup log cab. [HRESULT = 0x80070001 - ERROR_INVALID_FUNCTION],1102,False,2025-05-18T20:24:04.212203,1102
0000000b CSI Store 3065408 (0x00000000002ec640) initialized,1103,False,2025-05-18T20:24:04.212203,1103
Session: 30546354_2823393669 initialized by client WindowsUpdateAgent.,1104,True,2025-05-18T20:24:04.212203,1104
Session: 30546354_2824723745 initialized by client WindowsUpdateAgent.,1105,True,2025-05-18T20:24:04.212203,1105
Warning: Unrecognized packageExtended attribute.,1106,False,2025-05-18T20:24:04.212203,1106
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1107,False,2025-05-18T20:24:04.212203,1107
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1108,True,2025-05-18T20:24:04.212203,1108
Warning: Unrecognized packageExtended attribute.,1109,False,2025-05-18T20:24:04.212203,1109
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1110,False,2025-05-18T20:24:04.212203,1110
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1111,True,2025-05-18T20:24:04.212203,1111
Warning: Unrecognized packageExtended attribute.,1112,False,2025-05-18T20:24:04.212203,1112
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1113,False,2025-05-18T20:24:04.212203,1113
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1114,True,2025-05-18T20:24:04.212203,1114
Warning: Unrecognized packageExtended attribute.,1115,False,2025-05-18T20:24:04.212203,1115
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1116,False,2025-05-18T20:24:04.212203,1116
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1117,True,2025-05-18T20:24:04.212203,1117
Warning: Unrecognized packageExtended attribute.,1118,False,2025-05-18T20:24:04.212203,1118
Warning: Unrecognized packageExtended attribute.,1119,False,2025-05-18T20:24:04.212203,1119
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1120,False,2025-05-18T20:24:04.212203,1120
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1121,True,2025-05-18T20:24:04.212203,1121
Warning: Unrecognized packageExtended attribute.,1122,False,2025-05-18T20:24:04.212203,1122
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1123,False,2025-05-18T20:24:04.212203,1123
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1124,True,2025-05-18T20:24:04.212203,1124
Warning: Unrecognized packageExtended attribute.,1125,False,2025-05-18T20:24:04.212203,1125
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1126,False,2025-05-18T20:24:04.212203,1126
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1127,True,2025-05-18T20:24:04.212203,1127
Warning: Unrecognized packageExtended attribute.,1128,False,2025-05-18T20:24:04.212203,1128
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1129,False,2025-05-18T20:24:04.212203,1129
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1130,True,2025-05-18T20:24:04.212203,1130
Warning: Unrecognized packageExtended attribute.,1131,False,2025-05-18T20:24:04.212203,1131
Warning: Unrecognized packageExtended attribute.,1132,False,2025-05-18T20:24:04.212203,1132
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1133,False,2025-05-18T20:24:04.212203,1133
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1134,True,2025-05-18T20:24:04.212203,1134
Warning: Unrecognized packageExtended attribute.,1135,False,2025-05-18T20:24:04.212203,1135
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1136,False,2025-05-18T20:24:04.212203,1136
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1137,True,2025-05-18T20:24:04.212203,1137
Warning: Unrecognized packageExtended attribute.,1138,False,2025-05-18T20:24:04.212203,1138
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1139,False,2025-05-18T20:24:04.212203,1139
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1140,True,2025-05-18T20:24:04.212203,1140
Warning: Unrecognized packageExtended attribute.,1141,False,2025-05-18T20:24:04.212203,1141
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1142,False,2025-05-18T20:24:04.212203,1142
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1143,True,2025-05-18T20:24:04.212203,1143
Warning: Unrecognized packageExtended attribute.,1144,False,2025-05-18T20:24:04.212203,1144
Warning: Unrecognized packageExtended attribute.,1145,False,2025-05-18T20:24:04.212203,1145
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1146,False,2025-05-18T20:24:04.212203,1146
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1147,True,2025-05-18T20:24:04.212203,1147
Warning: Unrecognized packageExtended attribute.,1148,False,2025-05-18T20:24:04.212203,1148
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1149,False,2025-05-18T20:24:04.212203,1149
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1150,True,2025-05-18T20:24:04.212203,1150
Warning: Unrecognized packageExtended attribute.,1151,False,2025-05-18T20:24:04.212203,1151
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1152,False,2025-05-18T20:24:04.212203,1152
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1153,True,2025-05-18T20:24:04.212203,1153
Warning: Unrecognized packageExtended attribute.,1154,False,2025-05-18T20:24:04.212203,1154
Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1155,False,2025-05-18T20:24:04.212203,1155
Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1156,True,2025-05-18T20:24:04.212203,1156
Warning: Unrecognized packageExtended attribute.,1157,False,2025-05-18T20:24:04.212203,1157
